id;name;genres;followers;popularity;specific_genre
0LGX3mkYo7ckQz4JyZrifu;jardín de la croix;['spanish indie rock', 'spanish metal', 'spanish post-rock', 'spanish progressive rock'];7470;9;{'indie', 'post-rock', 'progressive', 'metal', 'spanish', 'rock'}
1iqXhsjGeWi2Gje5q0mFYb;xxyyxx;['chillwave', 'wonky'];255971;39;{'wonky', 'chillwave'}
3htNAy3vYWWYV8RZFeyRMT;slow magic;['chillwave', 'gauze pop', 'vapor twitch'];125546;38;{'pop', 'gauze', 'chillwave', 'vapor', 'twitch'}
2Mz5qpR3WxbcBwZBsmraWE;panopticon;['appalachian black metal', 'atmospheric black metal', 'autonomous black metal', 'bosnian electronic', 'folk black metal', 'forest black metal', 'kentucky metal', 'post-metal', 'usbm', 'voidgaze'];67591;31;{'black', 'bosnian', 'electronic', 'voidgaze', 'atmospheric', 'forest', 'appalachian', 'kentucky', 'metal', 'autonomous', 'folk', 'usbm', 'post-metal'}
3mmA5J7LGs3rpKZwNAkUbI;aucan;['italian electronica'];8001;8;{'electronica', 'italian'}
3WggbHDpj4rPKbL97zG5MQ;tortoise;['chicago indie', 'double drumming', 'experimental', 'experimental rock', 'post-rock'];142400;37;{'indie', 'post-rock', 'chicago', 'double', 'experimental', 'rock', 'drumming'}
37Vukf7o6CBPG68BRDpStb;ghost bath;['atmospheric black metal', 'cosmic black metal', 'voidgaze'];59136;33;{'black', 'voidgaze', 'cosmic', 'atmospheric', 'metal'}
1KHydwFySZY3YcWyo2q2dF;neurosis;['atmospheric post-metal', 'atmospheric sludge', 'doom metal', 'drone metal', 'post-doom metal', 'post-metal', 'progressive sludge', 'sludge metal'];144021;34;{'doom', 'atmospheric', 'progressive', 'metal', 'sludge', 'drone', 'post-doom', 'post-metal'}
5y835stYdAVOoNOq5EBMxz;ryoji ikeda;['glitch', 'microsound', 'sound art'];53251;29;{'art', 'glitch', 'sound', 'microsound'}
1zrqDVuh55auIRthalFdXp;alva noto;['abstract idm', 'drone', 'glitch', 'glitch ambient', 'intelligent dance music'];93130;41;{'abstract', 'dance', 'glitch', 'idm', 'intelligent', 'drone', 'ambient', 'music'}
6u5axd0rpDsWSmzhFfb2VB;william basinski;['ambient', 'compositional ambient', 'drone', 'fourth world', 'hauntology', 'intelligent dance music', 'sound art', 'tape music'];127341;44;{'hauntology', 'dance', 'sound', 'art', 'fourth', 'world', 'intelligent', 'compositional', 'drone', 'ambient', 'music', 'tape'}
543jOiqi5zLNZIOv7rA6rg;the haxan cloak;['hauntology', 'uk experimental electronic', 'warm drone'];33908;22;{'warm', 'hauntology', 'electronic', 'uk', 'experimental', 'drone'}
427e5CiqmL4TmWb5Zvax7U;o k h o;[];25046;38;set()
6qEM4txXHvfMbOUOK9L7pl;ben frost;['ambient', 'australian experimental', 'compositional ambient', 'drone', 'icelandic classical', 'icelandic experimental', 'mandible', 'soundtrack'];67678;32;{'soundtrack', 'classical', 'experimental', 'mandible', 'australian', 'icelandic', 'compositional', 'drone', 'ambient'}
0FRKTwQSToXpCxYMhyUzYY;have a nice life;['blackgaze', 'doomgaze', 'dream pop', 'nu gaze'];425024;55;{'pop', 'nu', 'dream', 'gaze', 'blackgaze', 'doomgaze'}
