Name;Country;Genre;Status;URL
Cadaver Ecogenics;United States;Grindcore/Death Metal;Unknown;https://www.metal-archives.com/bands/Cadaver_Ecogenics/45130
Cadaver Goretority;Indonesia;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Goretority/3540428714
Cadaver Incubador;Peru;Death Metal;On hold;https://www.metal-archives.com/bands/Cadaver_Incubador/8980
Cadaver Insemination;Romania;Slam/Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Insemination/3540509288
Cadaver Macerandum;Russia;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Cadaver_Macerandum/117021
Cadaver Mutilator;Italy;Death Metal;Changed name;https://www.metal-archives.com/bands/Cadaver_Mutilator/58448
Cadaver Mutilator;Italy;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Mutilator/126422
Cadaver Not Talk;Thailand;Deathcore;Split-up;https://www.metal-archives.com/bands/Cadaver_Not_Talk/3540486722
Cadaver Puke Bag;Ecuador;Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Puke_Bag/3540465725
Cadaver Putrefacto;Argentina;Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Putrefacto/3540416606
Cadaver Race;Austria;Thrash Metal/Metalcore;Active;https://www.metal-archives.com/bands/Cadaver_Race/3540314126
Cadaver Rite;United States;Raw Black Metal;Active;https://www.metal-archives.com/bands/Cadaver_Rite/3540469104
Cadaver Shrine;Netherlands;Death/Doom Metal;Active;https://www.metal-archives.com/bands/Cadaver_Shrine/3540514548
Cadaver Soiree;United Kingdom;Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Soiree/3540442157
Cadaver Symposium;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaver_Symposium/3540337976
Cadaver Vampire;Finland;Black/Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Vampire/3540456001
Cadaver Zombie;Chile;Death Metal;Active;https://www.metal-archives.com/bands/Cadaver_Zombie/3540420183
Cadavera;France;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Cadavera/37806
Cadaveres de Tortugas;Hungary;"Thrash Metal/Crossover/Hardcore (early); Nu-Metal/Hardcore (later)";Split-up;https://www.metal-archives.com/bands/Cadaveres_de_Tortugas/3540518266
Cadaveria;Colombia;Thrash/Death Metal;Unknown;https://www.metal-archives.com/bands/Cadaveria/115501
Cadaveria;Italy;Black/Gothic Metal;Active;https://www.metal-archives.com/bands/Cadaveria/3045
Cadaveribus;Japan;Death/Doom Metal;Active;https://www.metal-archives.com/bands/Cadaveribus/3540463643
Cadaveric;Chile;Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric/30958
Cadaveric;Sweden;Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric/3540530676
Cadaveric Asphyxiation;Puerto Rico;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Asphyxiation/3540397790
Cadaveric Crematorium;Italy;Brutal Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Cadaveric_Crematorium/17078
Cadaveric Cult;Chile;Death/Doom Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Cult/3540482000
Cadaveric Curse;Brazil;Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Curse/3540412831
Cadaveric Depravity;United States;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Depravity/3540498546
Cadaveric Desecration;Mexico;Technical Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Desecration/3540503000
Cadaveric Donation;Russia;Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Donation/3540522640
Cadaveric Engorgement;United States;Death Metal/Deathcore;Split-up;https://www.metal-archives.com/bands/Cadaveric_Engorgement/44831
Cadaveric Fumes;France;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaveric_Fumes/3540353031
Cadaveric Hunter;France;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Cadaveric_Hunter/51793
Cadaveric Incest;Finland;Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Incest/78780
Cadaveric Incubator;Finland;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Cadaveric_Incubator/46559
Cadaveric Infection;Brazil;"Brutal Death Metal (early); Black/Death Metal (later)";Active;https://www.metal-archives.com/bands/Cadaveric_Infection/3540308139
Cadaveric Lividity;Canada;Brutal Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaveric_Lividity/3540444907
Cadaveric Mass;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaveric_Mass/3540289053
Cadaveric Mutation;Brazil;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Mutation/3540540602
Cadaveric Poison;International;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Poison/3540378019
Cadaveric Possession;Poland;Black/Death Metal;Active;https://www.metal-archives.com/bands/Cadaveric_Possession/3540433855
Cadaveric Spasm;United States;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Cadaveric_Spasm/3540322938
Cadaveric Spasm;United Kingdom;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaveric_Spasm/3540307340
Cadaveric Stench;France;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Cadaveric_Stench/77246
Cadavericmutilator;Finland;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Cadavericmutilator/27503
Cadaverina;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Cadaverina/3540531355
Cadaverina;Brazil;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Cadaverina/3540291533
Cadaverine;Bulgaria;Death Metal/Goregrind;Split-up;https://www.metal-archives.com/bands/Cadaverine/3540342046
Cadaverine;Australia;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaverine/3540273393
Cadaveris;Russia;Black Metal;Active;https://www.metal-archives.com/bands/Cadaveris/3540422121
Cadaverise;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Cadaverise/3540368681
Cadaverist;United States;Death Metal;Active;https://www.metal-archives.com/bands/Cadaverist/3540388359
Cadaverity;United Kingdom;Goregrind;Active;https://www.metal-archives.com/bands/Cadaverity/3540490280
Cadaverize;Sweden;Death Metal;On hold;https://www.metal-archives.com/bands/Cadaverize/3540377050
Cadaverizer;Brazil;Death Metal;Active;https://www.metal-archives.com/bands/Cadaverizer/3540376851
Cadaverment;United States;Brutal Death Metal;Changed name;https://www.metal-archives.com/bands/Cadaverment/4319
Cadaverosa;Sweden;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Cadaverosa/3540536367
Cadaverous;Türkiye;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaverous/5376
Cadaverous;United Kingdom;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaverous/52027
Cadaverous;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Cadaverous/3540499029
Cadaverous;Ecuador;Death Metal;Active;https://www.metal-archives.com/bands/Cadaverous/3540386258
Cadaverous;Netherlands;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Cadaverous/3540444909
