Name;Country;Genre;Status;URL
Mágoa;United States;Experimental Black Metal;Active;https://www.metal-archives.com/bands/M%C3%A1goa/3540471613
Magog;Costa Rica;Death Metal;Active;https://www.metal-archives.com/bands/Magog/3540467979
Magog;Germany;Black Metal;Split-up;https://www.metal-archives.com/bands/Magog/7039
Magog;Sweden;Viking/Folk/Melodic Black Metal;Changed name;https://www.metal-archives.com/bands/Magog/3205
Magog;United States;Death/Black/Groove Metal;Split-up;https://www.metal-archives.com/bands/Magog/62361
Magog;Poland;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Magog/3540448934
Magog;France;Black Metal;Split-up;https://www.metal-archives.com/bands/Magog/21954
Magog;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Magog/3540473029
Magogmagore;United Kingdom;Slam/Brutal Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Magogmagore/3540409481
Magor;Hungary;Heavy/Groove Metal;Active;https://www.metal-archives.com/bands/Magor/3540357961
Magor;Israel;Black Metal;Active;https://www.metal-archives.com/bands/Magor/3540290913
Magoria;Netherlands;Progressive Metal/Rock;Active;https://www.metal-archives.com/bands/Magoria/3540459762
Magoth;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Magoth/3540410051
Magpyes;United Kingdom;Grindcore;Active;https://www.metal-archives.com/bands/Magpyes/3540313312
Magra;Argentina;Power Metal;Active;https://www.metal-archives.com/bands/Magra/50103
Magt;International;Grindcore;Active;https://www.metal-archives.com/bands/Magt/3540545518
Magura;Russia;Black Metal;Active;https://www.metal-archives.com/bands/Magura/3540534090
Magus;United States;Death/Doom Metal;Split-up;https://www.metal-archives.com/bands/Magus/19485
Magus;Spain;Heavy Metal;Active;https://www.metal-archives.com/bands/Magus/3540416107
Magus;United Kingdom;NWOBHM/Heavy Metal/Hard Rock;Split-up;https://www.metal-archives.com/bands/Magus/3540536467
Magus Noctum;Slovenia;Black Metal;Changed name;https://www.metal-archives.com/bands/Magus_Noctum/9277
Magus Scorpio;United States;Doom/Stoner Metal/Rock;Split-up;https://www.metal-archives.com/bands/Magus_Scorpio/3540485460
Magvood;Ukraine;Melodic Death Metal;Unknown;https://www.metal-archives.com/bands/Magvood/84948
Magwi;Korea, South;Brutal Death Metal;Split-up;https://www.metal-archives.com/bands/Magwi/15495
Magyla;Lithuania;Black Metal;Active;https://www.metal-archives.com/bands/Magyla/3540490017
Magzilla;Brazil;Doom/Stoner/Sludge Metal;Split-up;https://www.metal-archives.com/bands/Magzilla/3540437738
Maha Djenat;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Maha_Djenat/3540536760
Maha Pralaya;United States;Black/Death Metal;Active;https://www.metal-archives.com/bands/Maha_Pralaya/3540448236
Mahakala;Greece;"Sludge/Doom Metal (early); Heavy Metal (later)";On hold;https://www.metal-archives.com/bands/Mahakala/111593
Mahakali;United States;Death Metal;Active;https://www.metal-archives.com/bands/Mahakali/3540526258
Mahanvhantara;Brazil;Black Metal;Split-up;https://www.metal-archives.com/bands/Mahanvhantara/3540348866
Mahapralaya;Finland;Black Metal;Split-up;https://www.metal-archives.com/bands/Mahapralaya/69335
Mahara;Spain;Stoner/Doom Metal;Changed name;https://www.metal-archives.com/bands/Mahara/3540455920
Maharaja;United States;Stoner/Sludge Metal;Active;https://www.metal-archives.com/bands/Maharaja/3540431906
Mahatma;Korea, South;Thrash Metal;Active;https://www.metal-archives.com/bands/Mahatma/41348
Mahatma;Italy;Stoner/Doom Metal/Rock;Split-up;https://www.metal-archives.com/bands/Mahatma/3540288656
Mahavatar;United States;Groove Metal;Active;https://www.metal-archives.com/bands/Mahavatar/33761
Mähdrescher;Germany;"Grindcore (early); Symphonic Black/Death Metal (later)";Split-up;https://www.metal-archives.com/bands/M%C3%A4hdrescher/55033
Mahdyhell;Colombia;Black Metal;Active;https://www.metal-archives.com/bands/Mahdyhell/27104
Mahingdhika;Sri Lanka;Atmospheric/Depressive Black Metal;Active;https://www.metal-archives.com/bands/Mahingdhika/3540516823
Mahlstrøm;Belgium;Melodic Black Metal;Active;https://www.metal-archives.com/bands/Mahlstr%C3%B8m/1503
Mahmod Meta;Iraq;Progressive Metal;Active;https://www.metal-archives.com/bands/Mahmod_Meta/3540352731
Mahmud Attack;Malaysia;Thrash Metal, Punk;Active;https://www.metal-archives.com/bands/Mahmud_Attack/3540544171
Mahogany Head Grenade;United States;Progressive Metal;Split-up;https://www.metal-archives.com/bands/Mahogany_Head_Grenade/3540364214
Maholix;Poland;Heavy Metal;Active;https://www.metal-archives.com/bands/Maholix/93246
Mahomet Renatus;United States;Raw Black Metal/Dungeon Synth;Active;https://www.metal-archives.com/bands/Mahomet_Renatus/3540510743
Mahoney;Finland;Atmospheric Sludge Metal/Metalcore;Active;https://www.metal-archives.com/bands/Mahoney/59914
Maȟpíya Lúta;United States;Black Metal;Active;https://www.metal-archives.com/bands/Ma%C8%9Fp%C3%ADya_L%C3%BAta/3540505139
Mahr;United States;Black Metal;Active;https://www.metal-archives.com/bands/Mahr/3540404315
Mahr;Unknown;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Mahr/3540437457
Mahrem;United States;Melodic Death/Power Metal;Changed name;https://www.metal-archives.com/bands/Mahrem/3540470302
Mahsyar;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Mahsyar/3540510223
Mahta;Austria;Death Metal;Split-up;https://www.metal-archives.com/bands/Mahta/3540312621
Mahtar;Slovakia;Black Metal/Ambient;Split-up;https://www.metal-archives.com/bands/Mahtar/3540276245
Mahtar Úqétima;Spain;Black Metal/Ambient;Active;https://www.metal-archives.com/bands/Mahtar_%C3%9Aq%C3%A9tima/3540521884
Mahtowa Death March;United States;Black Metal/Punk;Active;https://www.metal-archives.com/bands/Mahtowa_Death_March/3540389395
Mahvan Amp;Unknown;Black Metal;Active;https://www.metal-archives.com/bands/Mahvan_Amp/3540485532
Maia;Indonesia;Death Metal/Grindcore;Unknown;https://www.metal-archives.com/bands/Maia/114585
Maia;Chile;Metalcore;Active;https://www.metal-archives.com/bands/Maia/3540528329
Maiar;United States;Sludge/Post-Metal;Active;https://www.metal-archives.com/bands/Maiar/3540441874
Maid of Honor;Sweden;Power Metal;Split-up;https://www.metal-archives.com/bands/Maid_of_Honor/46919
Maiden of Mars;France;Heavy Metal;Active;https://www.metal-archives.com/bands/Maiden_of_Mars/3540391115
Maiden Voyage;United Kingdom;Funeral Doom Metal;Active;https://www.metal-archives.com/bands/Maiden_Voyage/53378
Maidencage;United States;Black Metal/Punk;Active;https://www.metal-archives.com/bands/Maidencage/3540526092
Maidenhead;United States;Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Maidenhead/3540527994
Maidens;United States;Sludge/Post-Metal/Post-Hardcore;Split-up;https://www.metal-archives.com/bands/Maidens/3540359694
Maidinmhór;United Kingdom;Symphonic Black Metal;Active;https://www.metal-archives.com/bands/Maidinmh%C3%B3r/3540508378
Maidyrø;Finland;Black Metal;Active;https://www.metal-archives.com/bands/Maidyr%C3%B8/3540499519
Maiestas;United States;Black Metal;Active;https://www.metal-archives.com/bands/Maiestas/82978
Maïeutiste;France;"Black/Doom Metal (early); Progressive Black Metal (later)";Active;https://www.metal-archives.com/bands/Ma%C3%AFeutiste/112299
Maigra;Poland;Groove Metal;Active;https://www.metal-archives.com/bands/Maigra/3540401477
Mail Order Bride;United States;Thrash/Heavy Metal;Unknown;https://www.metal-archives.com/bands/Mail_Order_Bride/3540350763
Mailvaltar;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Mailvaltar/3540340212
Maim;France;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Maim/62479
Maim;Sweden;Death Metal;Active;https://www.metal-archives.com/bands/Maim/3540278682
Maimed;International;Death Metal;Active;https://www.metal-archives.com/bands/Maimed/3540495473
Maimed;United Kingdom;Sludge/Doom Metal;Active;https://www.metal-archives.com/bands/Maimed/3540471162
Maimed;United States;Death/Doom Metal;Split-up;https://www.metal-archives.com/bands/Maimed/19860
Maimed for Life;United States;Thrash Metal/Crossover;Split-up;https://www.metal-archives.com/bands/Maimed_for_Life/3540298055
Maimer;Russia;Progressive Death Metal;On hold;https://www.metal-archives.com/bands/Maimer/3540371575
Main Machine;Germany;Melodic Thrash/Power Metal;Unknown;https://www.metal-archives.com/bands/Main_Machine/72339
Main:Art;France;Progressive Metal;Active;https://www.metal-archives.com/bands/Main%3AArt/3540543594
Mainbrain;Spain;Death Metal;Active;https://www.metal-archives.com/bands/Mainbrain/3540371935
Maineeaxe;United Kingdom;NWOBHM, Heavy Metal;Split-up;https://www.metal-archives.com/bands/Maineeaxe/28170
Mainframe;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Mainframe/3540300550
Mainheller;Japan;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Mainheller/3540471489
Mainiac;Germany;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Mainiac/3540515961
Mainiax;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Mainiax/1904
Mainländer;Unknown;Black Metal;Active;https://www.metal-archives.com/bands/Mainl%C3%A4nder/3540548585
Mainotower;Germany;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Mainotower/3540529258
Mainpain;Italy;Heavy Metal;Active;https://www.metal-archives.com/bands/Mainpain/11412
Mainstream;Japan;Melodic Power Metal;Changed name;https://www.metal-archives.com/bands/Mainstream/3540453258
Mainstreet;Germany;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Mainstreet/28035
Mainswitch;Estonia;Deathcore;Split-up;https://www.metal-archives.com/bands/Mainswitch/3540522320
Maintain;Germany;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/Maintain/96353
Maintower;Honduras;Heavy Metal;Active;https://www.metal-archives.com/bands/Maintower/106602
Mairu;United Kingdom;Post-Metal;Split-up;https://www.metal-archives.com/bands/Mairu/3540453138
Maisha;Spain;Deathcore;Unknown;https://www.metal-archives.com/bands/Maisha/3540264475
Maison Flower;Brazil;Stoner/Doom Metal/Rock;Unknown;https://www.metal-archives.com/bands/Maison_Flower/3540522561
Maison Morte;France;Black Metal/Ambient;Active;https://www.metal-archives.com/bands/Maison_Morte/3540522619
Mait Sar;Thailand;Black Metal;Active;https://www.metal-archives.com/bands/Mait_Sar/3540492276
Maithros;Poland;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Maithros/3540300660
Maithungh;Brazil;Death Metal;Split-up;https://www.metal-archives.com/bands/Maithungh/3540258547
Maitreya;Sweden;Progressive/Melodic Death Metal;Active;https://www.metal-archives.com/bands/Maitreya/86861
Maitreya;Canada;Progressive Metalcore/Djent;Active;https://www.metal-archives.com/bands/Maitreya/3540530303
Majak;Germany;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Majak/3540457498
Majalis;Sweden;Post-Metal;Changed name;https://www.metal-archives.com/bands/Majalis/3540365677
Majellyca;Japan;Progressive Metal;On hold;https://www.metal-archives.com/bands/Majellyca/128308
Majere;United States;Doom/Death Metal;Unknown;https://www.metal-archives.com/bands/Majere/3540481156
Majestat;Poland;Black Metal;Split-up;https://www.metal-archives.com/bands/Majestat/41231
Majestat;Russia;Black Metal;Active;https://www.metal-archives.com/bands/Majestat/3540465088
Majeste;United States;Progressive Thrash Metal;Changed name;https://www.metal-archives.com/bands/Majeste/3540256579
Majeste Simphonia;Greece;Gothic/Black Metal;Split-up;https://www.metal-archives.com/bands/Majeste_Simphonia/53102
Majester;Italy;Progressive/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Majester/51288
Majester;Canada;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Majester/80999
Majesterial Burning;United Kingdom;Black Metal;Active;https://www.metal-archives.com/bands/Majesterial_Burning/3540402812
Majestic;Indonesia;Melodic Black Metal;Unknown;https://www.metal-archives.com/bands/Majestic/3540351533
Majestic;Norway;Black Metal;Changed name;https://www.metal-archives.com/bands/Majestic/3540300886
Majestic;Russia;Thrash Metal;Active;https://www.metal-archives.com/bands/Majestic/3540400532
Majestic;Sweden;Neoclassical Power Metal;Split-up;https://www.metal-archives.com/bands/Majestic/3062
Majestic Decay;Poland;Blackened Death Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Decay/3540412568
Majestic Dimension;Sweden;Power Metal;On hold;https://www.metal-archives.com/bands/Majestic_Dimension/3540333937
Majestic Downfall;Mexico;Death/Doom Metal;Active;https://www.metal-archives.com/bands/Majestic_Downfall/93929
Majestic East;Malaysia;Black Metal;Active;https://www.metal-archives.com/bands/Majestic_East/6751
Majestic Empire;Indonesia;Melodic Black Metal;Unknown;https://www.metal-archives.com/bands/Majestic_Empire/3540301260
Majestic Ground;Sweden;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Ground/117474
Majestic Horns;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Horns/3540321984
Majestic Mass;Denmark;Blackened Heavy Metal;Active;https://www.metal-archives.com/bands/Majestic_Mass/3540443890
Majestic Midnight;Spain;Black Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Midnight/35040
Majestic Realms;Colombia;Power Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Realms/13878
Majestic Rectafication;United States;Black/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Majestic_Rectafication/3540338550
Majestic Righteousness;Japan;Power Metal;Active;https://www.metal-archives.com/bands/Majestic_Righteousness/3540418501
Majestic Ritual;International;Raw Black Metal;Active;https://www.metal-archives.com/bands/Majestic_Ritual/3540397325
Majestic Ryte;United States;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Majestic_Ryte/32313
Majestic Terror;Chile;Black Metal;Active;https://www.metal-archives.com/bands/Majestic_Terror/3540458943
Majestic Tyranny;United States;Black/Death Metal;Unknown;https://www.metal-archives.com/bands/Majestic_Tyranny/128705
Majestic Vanguard;Sweden;Melodic/Power Metal with Progressive influences;Unknown;https://www.metal-archives.com/bands/Majestic_Vanguard/47943
Majestica;Sweden;Symphonic Power Metal;Active;https://www.metal-archives.com/bands/Majestica/3540452613
Majesties;United States;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Majesties/3540520649
Majestus;Ecuador;Raw Black Metal;Active;https://www.metal-archives.com/bands/Majestus/3540500521
Majesty;Finland;Doom/Gothic Metal;Changed name;https://www.metal-archives.com/bands/Majesty/23054
Majesty;Germany;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Majesty/297
Majesty;Austria;Melodic Heavy Metal;Split-up;https://www.metal-archives.com/bands/Majesty/3540396843
Majesty;Bolivia;Black Metal;Split-up;https://www.metal-archives.com/bands/Majesty/51804
Majesty;Germany;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Majesty/78694
Majesty;Canada;Death Metal/Deathcore;Split-up;https://www.metal-archives.com/bands/Majesty/3540314742
Majesty;Philippines;Progressive Metal;Unknown;https://www.metal-archives.com/bands/Majesty/3540435087
Majesty;United States;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Majesty/3540545183
Majesty;United States;Progressive Heavy/Power Metal;Changed name;https://www.metal-archives.com/bands/Majesty/2213
Majesty;Canada;Black Metal with Folk influences;Active;https://www.metal-archives.com/bands/Majesty/3540381366
Majesty;United States;Thrash/Death Metal;Changed name;https://www.metal-archives.com/bands/Majesty/13498
Majesty;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Majesty/121550
Majesty;United States;Progressive Metal;Active;https://www.metal-archives.com/bands/Majesty/64724
Majesty in Ruin;United States;Epic Doom Metal;Active;https://www.metal-archives.com/bands/Majesty_in_Ruin/3540383463
Majesty Night;Spain;Heavy/Power Metal;Changed name;https://www.metal-archives.com/bands/Majesty_Night/61865
Majesty of Revival;Ukraine;Progressive/Neoclassical Power Metal;Active;https://www.metal-archives.com/bands/Majesty_of_Revival/3540346344
Majesty of Silence;Switzerland;Symphonic Black Metal;Active;https://www.metal-archives.com/bands/Majesty_of_Silence/11438
Majesty of the Crimson Moon;Canada;Black Metal;Active;https://www.metal-archives.com/bands/Majesty_of_the_Crimson_Moon/3540503976
Majister;Australia;Heavy Metal;Active;https://www.metal-archives.com/bands/Majister/5364
Major Affective Disorder;South Africa;Thrash Metal/Crossover;Active;https://www.metal-archives.com/bands/Major_Affective_Disorder/3540441913
Major Arcana;Italy;Symphonic Black Metal;Split-up;https://www.metal-archives.com/bands/Major_Arcana/3540365573
Major Bruno;United States;Symphonic/Melodic Death Metal, Various;Active;https://www.metal-archives.com/bands/Major_Bruno/3540487265
Major Capture;Finland;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Major_Capture/3540365706
Major Denial;Greece;Progressive Metal;Active;https://www.metal-archives.com/bands/Major_Denial/3540394394
Major Kong;Poland;Stoner/Doom Metal;Active;https://www.metal-archives.com/bands/Major_Kong/3540326501
Major Malfunction;United States;Crossover/Thrash Metal;Active;https://www.metal-archives.com/bands/Major_Malfunction/3540514416
Major Smiss;Poland;"Thrash Metal (early); Groove Metal (later)";Split-up;https://www.metal-archives.com/bands/Major_Smiss/84800
Major Threat;United Kingdom;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Major_Threat/98540
Majoran;Japan;Heavy/Power Metal;Split-up;https://www.metal-archives.com/bands/Majoran/3540289566
Majorem Gloriam;Brazil;Melodic Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Majorem_Gloriam/3540430598
Majster Kat;Slovakia;Thrash Metal;Active;https://www.metal-archives.com/bands/Majster_Kat/41300
Majur Bludd;United States;Groove Metal;Split-up;https://www.metal-archives.com/bands/Majur_Bludd/77973
Majusiah;Singapore;Black Metal;Active;https://www.metal-archives.com/bands/Majusiah/40656
Majustice;International;Power Metal;Active;https://www.metal-archives.com/bands/Majustice/3540519214
Mak'er;United States;Heavy Metal;Changed name;https://www.metal-archives.com/bands/Mak%27er/3540523420
Makaber;Sweden;Black Metal;Active;https://www.metal-archives.com/bands/Makaber/3540468872
Makabra;Argentina;Death Metal;Active;https://www.metal-archives.com/bands/Makabra/129303
Makabra Ultrametal;Colombia;Black Metal;Active;https://www.metal-archives.com/bands/Makabra_Ultrametal/3540392389
Makabrethy;Brazil;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/Makabrethy/93322
Makabro;Argentina;Heavy/Thrash/Power Metal;Active;https://www.metal-archives.com/bands/Makabro/3540508262
Makabrum;International;Raw Black Metal;Split-up;https://www.metal-archives.com/bands/Makabrum/3540335304
Makakatron;Russia;Grindcore/Death Metal;Active;https://www.metal-archives.com/bands/Makakatron/3540478296
Makam;Indonesia;Pagan Black Metal;Active;https://www.metal-archives.com/bands/Makam/9503
Makam Selatan;Indonesia;Black Metal;Split-up;https://www.metal-archives.com/bands/Makam_Selatan/3540347629
Makar Čudra;Slovakia;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Makar_%C4%8Cudra/3540372037
Makaria;Canada;Progressive Death Metal;On hold;https://www.metal-archives.com/bands/Makaria/3540327055
Makasrr;Belgium;Groove Metal/Metalcore;Active;https://www.metal-archives.com/bands/Makasrr/3540445345
Makattopsy;Türkiye;Brutal Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Makattopsy/3540316771
Makavrah;United States;Doom/Stoner Metal;Active;https://www.metal-archives.com/bands/Makavrah/3540412834
Make a Change... Kill Yourself;Denmark;Depressive Black Metal/Ambient;Active;https://www.metal-archives.com/bands/Make_a_Change..._Kill_Yourself/42120
Make Them Die Slowly;United Kingdom;Melodic Black Metal/Metalcore;Active;https://www.metal-archives.com/bands/Make_Them_Die_Slowly/3540467131
Make Them Suffer;Australia;"Symphonic Deathcore (early); Deathcore/Metalcore (later)";Active;https://www.metal-archives.com/bands/Make_Them_Suffer/3540328594
Make You Hopeless;China;Deathcore;Unknown;https://www.metal-archives.com/bands/Make_You_Hopeless/3540371683
MakeUp;Russia;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/MakeUp/3540545368
Makhai;United States;Melodic Thrash Metal/Metalcore;Active;https://www.metal-archives.com/bands/Makhai/3540317320
Makhlvk;Indonesia;Experimental Deathcore;Active;https://www.metal-archives.com/bands/Makhlvk/3540537099
Makiavelic Dementia;Canada;Black Metal;Split-up;https://www.metal-archives.com/bands/Makiavelic_Dementia/3540256450
Makiladoras;Netherlands;Speed/Thrash Metal/Crust;Split-up;https://www.metal-archives.com/bands/Makiladoras/3540396629
Makina;Spain;Industrial Metal;Active;https://www.metal-archives.com/bands/Makina/3540541620
Makina;Mexico;"Heavy Metal (early); Groove Metal, Death/Thrash Metal (later)";Active;https://www.metal-archives.com/bands/Makina/18896
Makina del Diablo;Mexico;Death Metal;Active;https://www.metal-archives.com/bands/Makina_del_Diablo/3540410904
Makinacion;Argentina;Heavy/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Makinacion/75831
Makinaria Inc.;Chile;Heavy Metal;Unknown;https://www.metal-archives.com/bands/Makinaria_Inc./3540490225
Making Fuck;United States;Doom/Sludge Metal;Active;https://www.metal-archives.com/bands/Making_Fuck/3540364724
Mako;United States;Goregrind;Active;https://www.metal-archives.com/bands/Mako/3540500184
Makrab;Czechia;Death Metal;Active;https://www.metal-archives.com/bands/Makrab/3540369231
Makrothumia;Romania;Progressive Doom/Death Metal;Changed name;https://www.metal-archives.com/bands/Makrothumia/19079
Maksaerektio;Finland;Death Metal;Active;https://www.metal-archives.com/bands/Maksaerektio/3540458515
Makt;Sweden;Sludge Metal;Active;https://www.metal-archives.com/bands/Makt/3540530571
Maktab;Japan;Thrash Metal;Unknown;https://www.metal-archives.com/bands/Maktab/68088
Maktub;Chile;Progressive Thrash Metal;Active;https://www.metal-archives.com/bands/Maktub/3540548562
Makus;Türkiye;Gothic/Doom/Death Metal;Active;https://www.metal-archives.com/bands/Makus/3540494907
Mal;Mexico;Ambient/Depressive Black Metal;Active;https://www.metal-archives.com/bands/Mal/3540388859
Mal de Pampa;Chile;Stoner Rock/Metal;Active;https://www.metal-archives.com/bands/Mal_de_Pampa/3540349045
Mal Doror;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Mal_Doror/3540538435
Mal du Siècle;Spain;Raw Black Metal;Active;https://www.metal-archives.com/bands/Mal_du_Si%C3%A8cle/3540445956
Mal Etre;Switzerland;Atmospheric Black Metal/Ambient;Split-up;https://www.metal-archives.com/bands/Mal_Etre/128345
Mal Fario;Spain;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Mal_Fario/80165
Mal Karma;Argentina;Death Metal;Active;https://www.metal-archives.com/bands/Mal_Karma/3540387236
Mal Rojo;Ecuador;Death Metal;Active;https://www.metal-archives.com/bands/Mal_Rojo/3540299695
Mal Signo;Chile;Thrash/Groove Metal;Unknown;https://www.metal-archives.com/bands/Mal_Signo/3540378935
Mal-ámen;Bolivia;Progressive Metal;Active;https://www.metal-archives.com/bands/Mal-%C3%A1men/3540518259
Mala Bestia;United States;Black Metal;Active;https://www.metal-archives.com/bands/Mala_Bestia/3540526307
Mala Fide;Germany;Black/Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Mala_Fide/85463
Mala Fides;Poland;Death Metal;Split-up;https://www.metal-archives.com/bands/Mala_Fides/57148
Mala Fortuna;Spain;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Mala_Fortuna/3540320410
Mala Herba;Poland;Experimental Death Metal;Split-up;https://www.metal-archives.com/bands/Mala_Herba/3540307366
Mala Influencia;Uruguay;Groove/Stoner Metal;Active;https://www.metal-archives.com/bands/Mala_Influencia/3540530816
Mala Medicina;Argentina;Heavy Metal/Hard Rock;Split-up;https://www.metal-archives.com/bands/Mala_Medicina/3540331747
Mala Oxtia;Spain;Crossover/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Mala_Oxtia/3540461838
Mala Petaka;Indonesia;Raw Black Metal/Dungeon Synth;Active;https://www.metal-archives.com/bands/Mala_Petaka/3540544398
Mala Praxis;Mexico;Brutal Death Metal;Active;https://www.metal-archives.com/bands/Mala_Praxis/3540375063
Mala Sangre;Chile;Crossover;Active;https://www.metal-archives.com/bands/Mala_Sangre/3540511838
Mala Suerte;United States;Sludge/Doom Metal;Split-up;https://www.metal-archives.com/bands/Mala_Suerte/24217
Malabar;Mexico;Heavy/Speed Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Malabar/3540455828
Malabari;Norway;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Malabari/3540526205
Malacandra;Brazil;Death Metal;Active;https://www.metal-archives.com/bands/Malacandra/3540450603
Malacara;Argentina;Heavy Metal;Active;https://www.metal-archives.com/bands/Malacara/40002
Malacarne;Italy;Stoner/Doom Metal/Rock;Active;https://www.metal-archives.com/bands/Malacarne/3540483176
MalaCarne;Italy;Sludge Metal/Noise Rock;Active;https://www.metal-archives.com/bands/MalaCarne/3540529897
Malacath;United States;Black Metal;Active;https://www.metal-archives.com/bands/Malacath/3540362414
Malacatus;Ecuador;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Malacatus/118822
Malachai;Germany;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Malachai/51590
Malachi;United States;Atmospheric Sludge Metal/Crust;Unknown;https://www.metal-archives.com/bands/Malachi/120668
Malachi;United States;Thrash/Heavy Metal/Grunge;Split-up;https://www.metal-archives.com/bands/Malachi/3540497269
Malachi;United States;Speed/Power Metal;Split-up;https://www.metal-archives.com/bands/Malachi/3540388528
Malachia;United States;Melodic Heavy Metal;Split-up;https://www.metal-archives.com/bands/Malachia/106109
Malachite;United States;Death/Groove Metal;Split-up;https://www.metal-archives.com/bands/Malachite/42254
Malachite;United States;Neoclassical/Melodic Power Metal/Shred;Active;https://www.metal-archives.com/bands/Malachite/3540542943
Malachor;United States;Black Metal;Active;https://www.metal-archives.com/bands/Malachor/3540464899
Malacite;United Kingdom;Thrash/Progressive Metal;Split-up;https://www.metal-archives.com/bands/Malacite/3540255591
Malaclypse;Australia;Thrash/Death/Groove Metal;Split-up;https://www.metal-archives.com/bands/Malaclypse/70223
Malacoda;Canada;Gothic/Power Metal;Split-up;https://www.metal-archives.com/bands/Malacoda/3540420089
Maladaptive;France;Heavy/Power/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Maladaptive/41779
Maladdiction;United States;Heavy/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Maladdiction/3540320789
Malade;Portugal;Black Metal;Active;https://www.metal-archives.com/bands/Malade/3540482843
Maladecia;Italy;Folk Metal;Active;https://www.metal-archives.com/bands/Maladecia/3540368146
Maladiction;Australia;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Maladiction/35933
Maladiction;United States;Brutal Death Metal;Split-up;https://www.metal-archives.com/bands/Maladiction/8910
Maladie;Germany;Progressive/Avant-garde Black Metal;Active;https://www.metal-archives.com/bands/Maladie/3540349058
Malady;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Malady/119354
Malafede;Italy;Black Metal/Punk;Active;https://www.metal-archives.com/bands/Malafede/3540434352
Malafide;United States;Death Metal;Unknown;https://www.metal-archives.com/bands/Malafide/43395
Malaflame;Italy;Black Metal;Active;https://www.metal-archives.com/bands/Malaflame/3540364855
Malagamus Muck;United States;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Malagamus_Muck/3540427541
Malagor;Colombia;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Malagor/3540490076
Malagram;Mexico;Doom/Heavy Metal;Active;https://www.metal-archives.com/bands/Malagram/3540525298
Malagüero;Spain;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Malag%C3%BCero/24819
Malaikat Maut;Indonesia;Symphonic Black Metal;Active;https://www.metal-archives.com/bands/Malaikat_Maut/3540375562
Malaise;Canada;Raw Black Metal;Split-up;https://www.metal-archives.com/bands/Malaise/41546
