Name;Country;Genre;Status;URL
Sarcopagus;Indonesia;Black/Death Metal;Unknown;https://www.metal-archives.com/bands/Sarcopagus/3540522917
Sarcophag;Serbia;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarcophag/118996
Sarcophag;North Macedonia;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarcophag/3540295646
Sarcophaga;Canada;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophaga/3540507739
Sarcophaga Carnaria;France;Death Metal/Goregrind;Split-up;https://www.metal-archives.com/bands/Sarcophaga_Carnaria/114524
Sarcophagia;Canada;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Sarcophagia/3540478610
Sarcophagidae;International;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagidae/3540481937
Sarcophagidae;Chile;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagidae/3540531929
Sarcophagon;Canada;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagon/3540464345
Sarcophagum;Australia;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagum/3540510157
Sarcophagus;United States;"Death Metal (early); Black Metal (later)";Split-up;https://www.metal-archives.com/bands/Sarcophagus/7206
Sarcophagus;Brunei;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Sarcophagus/3540300890
Sarcophagus;Russia;Death Metal;Split-up;https://www.metal-archives.com/bands/Sarcophagus/94838
Sarcophagus;Syria;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/Sarcophagus/3540359631
Sarcophagus;United Kingdom;Death Metal;Changed name;https://www.metal-archives.com/bands/Sarcophagus/109522
Sarcophagus;United States;Doom/Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagus/3540526037
Sarcophagus;Australia;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/Sarcophagus/3540316148
Sarcophaguts;Australia;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Sarcophaguts/3540393279
Sarcophagy;United States;Death Metal;Active;https://www.metal-archives.com/bands/Sarcophagy/32573
Sarcophilous;Canada;Blackened Progressive Metal;Active;https://www.metal-archives.com/bands/Sarcophilous/3540500242
Sarcoptes;United States;Black Metal;Active;https://www.metal-archives.com/bands/Sarcoptes/3540410392
Sarcosis;Ireland;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Sarcosis/60796
Sarcosium;United States;Death Metal;Active;https://www.metal-archives.com/bands/Sarcosium/3540467179
Sarcosuchus;United States;Death Metal/Hardcore;Active;https://www.metal-archives.com/bands/Sarcosuchus/3540526012
Sarcotrofia;Mozambique;Death Metal;Active;https://www.metal-archives.com/bands/Sarcotrofia/3540402840
Sarcoughagus;United States;Stoner/Death Metal;Active;https://www.metal-archives.com/bands/Sarcoughagus/3540469437
Sarcoughagus;United States;Raw Black Metal;Active;https://www.metal-archives.com/bands/Sarcoughagus/3540504526
Sarcous;United States;Melodic Black Metal;Active;https://www.metal-archives.com/bands/Sarcous/94972
Sarcovore;Greece;Death Metal;Active;https://www.metal-archives.com/bands/Sarcovore/3540530151
Sarcross;Brazil;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarcross/20638
Sarcueil;France;Black Metal;Unknown;https://www.metal-archives.com/bands/Sarcueil/77380
Sárcwide;United Kingdom;Black Metal;Active;https://www.metal-archives.com/bands/S%C3%A1rcwide/3540458202
Sardaukar;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/Sardaukar/30559
Sardaukar;Germany;Death Metal/Grindcore/Black Metal;Active;https://www.metal-archives.com/bands/Sardaukar/3540255145
Sardaukarz;Spain;Heavy Metal/Hardcore Punk;Active;https://www.metal-archives.com/bands/Sardaukarz/3540483362
Sardis;United States;Heavy Metal;Active;https://www.metal-archives.com/bands/Sardis/3540389144
Sardo;United States;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sardo/65113
Sardonial;Canada;Death Metal;Split-up;https://www.metal-archives.com/bands/Sardonial/4810
Sardonic;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Sardonic/30212
Sardonic;Germany;Death Metal;Active;https://www.metal-archives.com/bands/Sardonic/3540524099
Sardonic;Brazil;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sardonic/3540359138
Sardonic Allegiance;Netherlands;Melodic Black Metal;Active;https://www.metal-archives.com/bands/Sardonic_Allegiance/3540315636
Sardonic Death;Denmark;Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Sardonic_Death/24342
Sardonic Despair;United States;Black Metal, Drone;Active;https://www.metal-archives.com/bands/Sardonic_Despair/3540506800
Sardonic Force;Brazil;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Sardonic_Force/3540535676
Sardonic Impious;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Sardonic_Impious/22766
Sardonic Sanctum;United States;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/Sardonic_Sanctum/3540338572
Sardonic Smile;United States;Depressive Black Metal;Active;https://www.metal-archives.com/bands/Sardonic_Smile/3540441905
Sardonic Tears;Sweden;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Sardonic_Tears/113037
Sardonic Witchery;Portugal;Black Metal;Active;https://www.metal-archives.com/bands/Sardonic_Witchery/3540357052
Sardonic Wrath;United States;Black/Death/Doom Metal, Ambient;Active;https://www.metal-archives.com/bands/Sardonic_Wrath/3540385144
Sardonicus;United Kingdom;Death Metal;Unknown;https://www.metal-archives.com/bands/Sardonicus/3540300900
Sardonicus;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Sardonicus/51168
Sardonis;Belgium;Stoner/Sludge/Doom Metal;Split-up;https://www.metal-archives.com/bands/Sardonis/3540261412
Sardoniscorn;United States;Black Metal;Active;https://www.metal-archives.com/bands/Sardoniscorn/3540408714
Sardonius;United States;Thrash Metal;Active;https://www.metal-archives.com/bands/Sardonius/3540395434
Sardonyx;Austria;Death Metal;Split-up;https://www.metal-archives.com/bands/Sardonyx/81200
Sardonyx;Switzerland;Hard Rock/Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sardonyx/81201
Sardonyx;United States;Black/Doom Metal;Split-up;https://www.metal-archives.com/bands/Sardonyx/3540367153
Sardonyx;United States;Heavy/Speed Metal;Split-up;https://www.metal-archives.com/bands/Sardonyx/3540394916
Sardonyx;United States;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Sardonyx/4064
Sardotical Scoundrel;Malaysia;Brutal Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Sardotical_Scoundrel/13265
Sardu;Canada;Blackened Thrash/Speed Metal;Active;https://www.metal-archives.com/bands/Sardu/3540386761
Sare Ithor;United States;Raw Black Metal;Unknown;https://www.metal-archives.com/bands/Sare_Ithor/3540357962
Sarea;Sweden;Melodic Death Metal/Metalcore;Active;https://www.metal-archives.com/bands/Sarea/114028
Sarepta;Germany;Groove/Thrash Metal;Active;https://www.metal-archives.com/bands/Sarepta/29672
Sareptah;Brazil;Progressive/Power Metal;Active;https://www.metal-archives.com/bands/Sareptah/3540403681
Sarfaust;Australia;Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarfaust/3540373102
Sarg;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sarg/3540402449
Sarg;Italy;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarg/3540310292
Sarg;Poland;Black Metal;Active;https://www.metal-archives.com/bands/Sarg/3540372972
Sarg Discounter;Czechia;Melodic Gothic Metal;Active;https://www.metal-archives.com/bands/Sarg_Discounter/3540285108
Sarga;Thailand;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Sarga/3540510415
Sargad;Sweden;Death Metal;Active;https://www.metal-archives.com/bands/Sargad/3540407814
Sargas;Iran;Blackened Death Metal;Active;https://www.metal-archives.com/bands/Sargas/3540489447
Sargassus;Finland;Progressive Post-Metal;Active;https://www.metal-archives.com/bands/Sargassus/3540491929
Sargatana;Colombia;Thrash/Death Metal;Unknown;https://www.metal-archives.com/bands/Sargatana/41526
Sargatanas;Russia;Extreme Progressive Metal;Changed name;https://www.metal-archives.com/bands/Sargatanas/80136
Sargatanas;Italy;Black Metal;Split-up;https://www.metal-archives.com/bands/Sargatanas/41280
Sargatanas;Chile;Black Metal;Active;https://www.metal-archives.com/bands/Sargatanas/3540472936
Sargatanas;Colombia;Death Metal;Split-up;https://www.metal-archives.com/bands/Sargatanas/27277
Sargatanas;Mexico;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sargatanas/411
Sargatanas;Brazil;Pagan Black Metal;Split-up;https://www.metal-archives.com/bands/Sargatanas/22698
Sargatanas Reign;Sweden;Death Metal;Changed name;https://www.metal-archives.com/bands/Sargatanas_Reign/7981
Sargeist;Finland;Black Metal;Active;https://www.metal-archives.com/bands/Sargeist/10533
Sargent;Mexico;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Sargent/3540452220
Sargeras;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sargeras/3540409605
Sargh;Argentina;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Sargh/3540316466
Sarghnagel;Italy;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarghnagel/41303
Sargnagel;Germany;Black Metal;Split-up;https://www.metal-archives.com/bands/Sargnagel/46582
Sargo Fvck;Finland;Death Metal/Grindcore;Unknown;https://www.metal-archives.com/bands/Sargo_Fvck/71790
Sargofvck;Finland;Death Metal;Active;https://www.metal-archives.com/bands/Sargofvck/3540531948
Sargom;Brazil;Melodic Heavy/Power Metal;Unknown;https://www.metal-archives.com/bands/Sargom/3540322349
Sargon;Spain;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sargon/20861
Sargon;Panama;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Sargon/3540276371
Sargon;Italy;Black Metal;On hold;https://www.metal-archives.com/bands/Sargon/30680
Sargor;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sargor/3540452254
Sargorius;Argentina;Black Metal;Active;https://www.metal-archives.com/bands/Sargorius/3540447314
Sargoth;Sweden;Black Metal;Split-up;https://www.metal-archives.com/bands/Sargoth/9167
Sargträger;France;Doom Metal;Split-up;https://www.metal-archives.com/bands/Sargtr%C3%A4ger/57502
Sargwart;Germany;Black Metal;Split-up;https://www.metal-archives.com/bands/Sargwart/3540264012
Sargwerk;Austria;Raw Black Metal;Active;https://www.metal-archives.com/bands/Sargwerk/3540474269
Sariel;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Sariel/3540339108
Sarif;Russia;Black Metal/Hardcore;Active;https://www.metal-archives.com/bands/Sarif/3540424089
Sarin;Belgium;Black/Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarin/110645
Sarin;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sarin/25220
Sarin;United States;Sludge Metal/Metalcore/Powerviolence;Active;https://www.metal-archives.com/bands/Sarin/3540516065
Sarin Ace;United States;Progressive/Power/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarin_Ace/3540290366
Sarin Attack;Finland;Grindcore;Active;https://www.metal-archives.com/bands/Sarin_Attack/3540470137
Sarin Reaper;United States;Crust Punk/Death Metal;Active;https://www.metal-archives.com/bands/Sarin_Reaper/3540487099
Sarin's Gift;United States;Metalcore;Active;https://www.metal-archives.com/bands/Sarin%27s_Gift/36209
Sarinvomit;Türkiye;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sarinvomit/3540372198
Sariola;Germany;Gothic/Black Metal;Split-up;https://www.metal-archives.com/bands/Sariola/76473
Sarissa;Greece;Heavy/Power Metal;Active;https://www.metal-archives.com/bands/Sarissa/3140
Saritap;Bulgaria;Black Metal;On hold;https://www.metal-archives.com/bands/Saritap/3540392898
Sarjan Hassan;Malaysia;Thrash Metal/Crossover;Active;https://www.metal-archives.com/bands/Sarjan_Hassan/3540267356
Sarkany;United States;Black Metal;Active;https://www.metal-archives.com/bands/Sarkany/3540498281
Sarkas;Indonesia;Thrash Metal/Crossover;Active;https://www.metal-archives.com/bands/Sarkas/3540505143
Sarkasm;Canada;Death Metal;Active;https://www.metal-archives.com/bands/Sarkasm/22305
Sarkasm;France;Black Metal;Active;https://www.metal-archives.com/bands/Sarkasm/3540481226
Sarkasmo;Spain;Thrash Metal/Crossover;Split-up;https://www.metal-archives.com/bands/Sarkasmo/3540429376
Sarkasmos;Brazil;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Sarkasmos/3540374559
Sarkastic Demons;Spain;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sarkastic_Demons/79815
Sarkastica;Argentina;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarkastica/13521
Sarkástika;Spain;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sark%C3%A1stika/3540357309
Sarkatha;United States;Speed/Thrash/Black Metal;Active;https://www.metal-archives.com/bands/Sarkatha/3540531006
SarKaustic;Brazil;Thrash Metal;Split-up;https://www.metal-archives.com/bands/SarKaustic/3540276970
Sarke;Norway;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Sarke/3540278472
Sarkel;Poland;Pagan Black Metal;Split-up;https://www.metal-archives.com/bands/Sarkel/15918
Sarko;United States;Death/Black Metal;Changed name;https://www.metal-archives.com/bands/Sarko/3540456611
Sarkom;Norway;Black Metal;Active;https://www.metal-archives.com/bands/Sarkom/21503
Sarkoma;United States;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarkoma/51465
Sarkoma;Italy;Heavy/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarkoma/3540522718
Sarkomand;Colombia;Thrash/Speed Metal;Active;https://www.metal-archives.com/bands/Sarkomand/3540395791
Sarkonia;Czechia;Symphonic Metal;Active;https://www.metal-archives.com/bands/Sarkonia/3540418002
Sarkophag;Germany;Doom/Death Metal;Split-up;https://www.metal-archives.com/bands/Sarkophag/81252
Sarkoptic;United States;Groove Metal;Active;https://www.metal-archives.com/bands/Sarkoptic/3540470374
Sarkrista;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sarkrista/3540361033
Sarkus;Chile;Symphonic Black/Doom Metal;Unknown;https://www.metal-archives.com/bands/Sarkus/8627
Sarkuz;Peru;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarkuz/3540531222
Sarlacc;United States;Grindcore;Active;https://www.metal-archives.com/bands/Sarlacc/3540277747
Sarlatán;Hungary;Power/Speed Metal;Split-up;https://www.metal-archives.com/bands/Sarlat%C3%A1n/57767
Sarlic Bliss;Germany;Doom/Black Metal;Active;https://www.metal-archives.com/bands/Sarlic_Bliss/3540527519
Sarm Loka Dhat;Thailand;Heavy/Speed Metal;Split-up;https://www.metal-archives.com/bands/Sarm_Loka_Dhat/125827
Sarma;Ukraine;Experimental Black Metal;On hold;https://www.metal-archives.com/bands/Sarma/3540441815
Sarmak;Belgium;Pagan Black Metal;Split-up;https://www.metal-archives.com/bands/Sarmak/44964
Sarmat;Poland;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sarmat/3540484827
Sarmatia;Sweden;Death Metal;Split-up;https://www.metal-archives.com/bands/Sarmatia/3540257306
Sarmatian Night;United States;Metalcore;Split-up;https://www.metal-archives.com/bands/Sarmatian_Night/3540339008
Sarmatian Vale;United States;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Sarmatian_Vale/3540512895
Sarnath;United Kingdom;Black Metal;Active;https://www.metal-archives.com/bands/Sarnath/3540375356
Sarnath;Finland;"Death/Doom Metal (early); Heavy Metal (later)";Split-up;https://www.metal-archives.com/bands/Sarnath/12616
Sarnath;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarnath/6276
Sarnath;Greece;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Sarnath/3540300690
Sarnath;Türkiye;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarnath/41418
Sarnath;Italy;Death/Doom Metal;Changed name;https://www.metal-archives.com/bands/Sarnath/117707
Sarnath;Switzerland;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarnath/10983
Sarnath Eternal;Ukraine;Melodic Black Metal;Active;https://www.metal-archives.com/bands/Sarnath_Eternal/3540515063
Sárnes;United States;Black Metal;Active;https://www.metal-archives.com/bands/S%C3%A1rnes/3540454418
Sarnuthian Borgstorm;Australia;Black/Death Metal, Ambient;Active;https://www.metal-archives.com/bands/Sarnuthian_Borgstorm/3540539859
SAROF;Finland;Melodic Death Metal;Active;https://www.metal-archives.com/bands/SAROF/3540453746
Sarolf;Germany;Black Metal;Unknown;https://www.metal-archives.com/bands/Sarolf/87735
Sarón;Mexico;Power Metal;Active;https://www.metal-archives.com/bands/Sar%C3%B3n/3540539715
Saros;United States;Death Metal;Active;https://www.metal-archives.com/bands/Saros/3540525826
Saros;United States;Blackened Progressive Death/Thrash Metal;Split-up;https://www.metal-archives.com/bands/Saros/61280
Saros;Austria;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Saros/87772
Sarpa;United States;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sarpa/3540468862
Sarpanitum;United Kingdom;Death Metal;Active;https://www.metal-archives.com/bands/Sarpanitum/28155
Sarparast;United States;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Sarparast/3540473419
Sarpedon;Norway;Progressive Metal;Active;https://www.metal-archives.com/bands/Sarpedon/82635
Sarpentra;Russia;Death Metal;Active;https://www.metal-archives.com/bands/Sarpentra/3540394073
Sárr;United Kingdom;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/S%C3%A1rr/3540440019
Sarrasine;United States;Black Metal;Active;https://www.metal-archives.com/bands/Sarrasine/3540524551
Sarraski;Spain;"Hardcore Punk (early); Thrash Metal/Crossover/Hardcore Punk (later)";Split-up;https://www.metal-archives.com/bands/Sarraski/3540540159
Sarratum;Türkiye;Black Metal;Split-up;https://www.metal-archives.com/bands/Sarratum/81573
Sarrgh;Germany;Black Metal;Active;https://www.metal-archives.com/bands/Sarrgh/42662
Sars;Sweden;Death Metal/Grindcore;Split-up;https://www.metal-archives.com/bands/Sars/46672
Sars;Finland;Grindcore/Hardcore/Death Metal;Active;https://www.metal-archives.com/bands/Sars/3540505441
"Sars ""The Attack!!""";United States;Death Metal/Grindcore;Unknown;https://www.metal-archives.com/bands/Sars_%22The_Attack%21%21%22/3540292687
Sars Infected;United States;Death Metal;Split-up;https://www.metal-archives.com/bands/Sars_Infected/41184
Sarsekim;Australia;Technical Black/Death Metal;Active;https://www.metal-archives.com/bands/Sarsekim/18638
Sarsen;United States;Heavy/Progressive Metal;Split-up;https://www.metal-archives.com/bands/Sarsen/3540401498
Sårskader;Russia;Raw Black Metal;Active;https://www.metal-archives.com/bands/S%C3%A5rskader/3540435249
Sárspell;Australia;Melodic Black/Death Metal;Active;https://www.metal-archives.com/bands/S%C3%A1rspell/3540386746
Sartael;Portugal;Black Metal;Active;https://www.metal-archives.com/bands/Sartael/3540469744
Sartan;Argentina;"Brutal Death Metal (early); Death/Black Metal (later)";Active;https://www.metal-archives.com/bands/Sartan/72854
Sartegos;Spain;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sartegos/3540304232
Sartess;Brazil;Death Metal;Split-up;https://www.metal-archives.com/bands/Sartess/61367
Sartinas;Sweden;Melodic Death Metal;Split-up;https://www.metal-archives.com/bands/Sartinas/12548
Sartoraaus;United States;Melodic Black/Death Metal;Active;https://www.metal-archives.com/bands/Sartoraaus/3540419581
Sartori;United States;Heavy Metal;Active;https://www.metal-archives.com/bands/Sartori/3540501280
Sartorius;Mexico;Progressive Metal;Active;https://www.metal-archives.com/bands/Sartorius/3540401443
Sartramus;Belgium;Melodic Death Metal;Active;https://www.metal-archives.com/bands/Sartramus/3540480176
Sarum;Canada;Heavy  Metal;Split-up;https://www.metal-archives.com/bands/Sarum/129021
Saruman;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Saruman/14446
Sarvari;Greece;Black Metal;Active;https://www.metal-archives.com/bands/Sarvari/78076
Sarvas;Finland;Sludge/Groove Metal;Active;https://www.metal-archives.com/bands/Sarvas/3540378311
Sarvekas;Finland;Black Metal;Active;https://www.metal-archives.com/bands/Sarvekas/3540474893
Sarvela;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sarvela/94380
Sarvsfos;Norway;Raw/Ambient Black Metal;Active;https://www.metal-archives.com/bands/Sarvsfos/3540492398
Sarx;Germany;Death Metal;Split-up;https://www.metal-archives.com/bands/Sarx/4087
Sarx Thanatos;Brazil;Doom/Gothic Metal;On hold;https://www.metal-archives.com/bands/Sarx_Thanatos/125989
Saryn;Romania;Death Metal;Active;https://www.metal-archives.com/bands/Saryn/3540536721
Sarzs;United States;Progressive Metal;Split-up;https://www.metal-archives.com/bands/Sarzs/3540274511
Sasamaso;Madagascar;Thrash/Death Metal;Active;https://www.metal-archives.com/bands/Sasamaso/58031
Sascha Paeth's Masters of Ceremony;International;Power Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Sascha_Paeth%27s_Masters_of_Ceremony/3540457943
Sascha Rissling;Germany;Post-Black Metal;Changed name;https://www.metal-archives.com/bands/Sascha_Rissling/3540479296
Sashay;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sashay/82172
Saskatchewan;Switzerland;Stoner Metal;Unknown;https://www.metal-archives.com/bands/Saskatchewan/24442
Saspent;Türkiye;Metalcore;Active;https://www.metal-archives.com/bands/Saspent/3540432491
Sasquatch;United States;Stoner Metal;Active;https://www.metal-archives.com/bands/Sasquatch/85898
Sasquatch;Germany;Death Metal;Active;https://www.metal-archives.com/bands/Sasquatch/3540322994
Sasqwytch;United States;Death/Doom Metal;Active;https://www.metal-archives.com/bands/Sasqwytch/3540498044
Sassu Wunnu;United States;Black/Doom Metal;Active;https://www.metal-archives.com/bands/Sassu_Wunnu/3540359718
Sasti;Singapore;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Sasti/3540460034
Sastras;Brazil;Power Metal;Active;https://www.metal-archives.com/bands/Sastras/3540376755
Sastruga;United States;Technical Death Metal;Active;https://www.metal-archives.com/bands/Sastruga/3540435658
Sastrvga;Mexico;Black/Death Metal;Active;https://www.metal-archives.com/bands/Sastrvga/3540489844
Sat;Bolivia;Black Metal;Active;https://www.metal-archives.com/bands/Sat/3540324092
Sat'yr;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Sat%27yr/3540504861
Sata;Unknown;Progressive Thrash Metal;Active;https://www.metal-archives.com/bands/Sata/3540522271
Sata;United Kingdom;Gothic/Death Metal/Grindcore;Unknown;https://www.metal-archives.com/bands/Sata/98742
Sata Kaskelottia;Finland;Stoner/Sludge Metal;Active;https://www.metal-archives.com/bands/Sata_Kaskelottia/3540399206
Sataan Death March;United States;Black Metal;Active;https://www.metal-archives.com/bands/Sataan_Death_March/3540492769
Sataanal;Italy;Black Metal;Split-up;https://www.metal-archives.com/bands/Sataanal/3540277574
Satacass;Slovakia;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Satacass/50285
Satalust;Colombia;Black/Death Metal;Active;https://www.metal-archives.com/bands/Satalust/3540492899
Satan;United Kingdom;NWOBHM, Heavy Metal;Active;https://www.metal-archives.com/bands/Satan/774
Satan;Bosnia and Herzegovina;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan/3540278051
Satan;France;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Satan/3540408628
Satan;United States;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan/118080
Satan;Italy;Black Metal with Industrial influences;On hold;https://www.metal-archives.com/bands/Satan/24644
Satan;France;Black Metal/Noise Rock;Active;https://www.metal-archives.com/bands/Satan/3540337754
Satan;Peru;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan/6508
Satan;Mexico;Black Metal;Active;https://www.metal-archives.com/bands/Satan/39395
Satan;Colombia;Black Metal;Unknown;https://www.metal-archives.com/bands/Satan/3540330225
Satan 88;Brazil;Raw Black Metal;Split-up;https://www.metal-archives.com/bands/Satan_88/3540402837
Satan Age;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Age/3540527245
Satan Bast;International;Thrash/Death Metal;Split-up;https://www.metal-archives.com/bands/Satan_Bast/3540350443
Satan Blood;Mexico;Black Metal/Crust;Active;https://www.metal-archives.com/bands/Satan_Blood/3540462412
Satan Bloody Reign;Slovenia;Black/Death Metal/Grindcore;Active;https://www.metal-archives.com/bands/Satan_Bloody_Reign/3540512190
Satan Carnage;Portugal;Black/Death Metal;Split-up;https://www.metal-archives.com/bands/Satan_Carnage/3540421008
Satan Crux;Russia;Black Metal;Unknown;https://www.metal-archives.com/bands/Satan_Crux/80349
Satan Cult;Brazil;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Cult/3540342514
Satan de Gruwel;Netherlands;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan_de_Gruwel/3540367808
Satan Decapitated;Brazil;Grindcore/Death Metal;Active;https://www.metal-archives.com/bands/Satan_Decapitated/3540399051
Satan Destroyer;United States;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Destroyer/3540458176
Satan II;France;Industrial Black Metal;Active;https://www.metal-archives.com/bands/Satan_II/3540515732
Satan Imperii;Italy;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Imperii/3540348366
Satan Is Retard;Sweden;Raw Black Metal/Noise;Active;https://www.metal-archives.com/bands/Satan_Is_Retard/3540480211
Satan Jokers;France;Heavy Metal;Active;https://www.metal-archives.com/bands/Satan_Jokers/2660
Satan Kindergarten;Mexico;Gothic Metal;Active;https://www.metal-archives.com/bands/Satan_Kindergarten/3540463960
Satan Knew My Father;United Kingdom;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Satan_Knew_My_Father/3540548005
Satan Kvemmer'Øl;Norway;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan_Kvemmer%27%C3%98l/3540393840
Satan Legions;Poland;Death/Black Metal;Split-up;https://www.metal-archives.com/bands/Satan_Legions/3540296065
Satan Maleficarium;Mexico;Black Metal;Split-up;https://www.metal-archives.com/bands/Satan_Maleficarium/74120
Satan My Master;Portugal;Black/Speed Metal;Active;https://www.metal-archives.com/bands/Satan_My_Master/3540440985
Satan Reaper;France;Heavy Metal/Hard Rock;Active;https://www.metal-archives.com/bands/Satan_Reaper/3540548738
Satán Rules;Mexico;Death/Thrash Metal;Active;https://www.metal-archives.com/bands/Sat%C3%A1n_Rules/3540529718
Satan Sluts;United States;Death/Black Metal;Active;https://www.metal-archives.com/bands/Satan_Sluts/70666
Satan Soldier;United States;Thrash Metal;Split-up;https://www.metal-archives.com/bands/Satan_Soldier/51141
Satan Suck;Indonesia;Groove Metal;Split-up;https://www.metal-archives.com/bands/Satan_Suck/3540358789
Satan Venerator;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Venerator/3540285109
Satan Warrior;Indonesia;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Warrior/3540431676
Satan Weed;United States;Black Metal;Active;https://www.metal-archives.com/bands/Satan_Weed/3540532753
Satan Worship;International;Black/Thrash Metal;Active;https://www.metal-archives.com/bands/Satan_Worship/3540393273
Satan!;Singapore;Sludge/Doom Metal;Active;https://www.metal-archives.com/bands/Satan%21/3540375853
Satan's Acolytes;Serbia;Black/Speed Metal/Punk;Active;https://www.metal-archives.com/bands/Satan%27s_Acolytes/3540437060
Satan's Almighty Penis;United States;Black Metal;Unknown;https://www.metal-archives.com/bands/Satan%27s_Almighty_Penis/6221
Satan's Anger;Jamaica;Black/Death Metal;Active;https://www.metal-archives.com/bands/Satan%27s_Anger/3540477356
Satan's Bake Sale;United States;Crossover;Split-up;https://www.metal-archives.com/bands/Satan%27s_Bake_Sale/3540485407
